itemID,userID,listPrice,datePosted,category,postType,itemDescription,keywords,condition
1000457,x2014arp,$60.00,-09002016,SPOR,B,bxNUA5KzOsZivvdUtHk2llSzf1izbielsZ9syJs9BrXUoYFZuEbFRgTJEiok,"GREE
",poor
1000458,x2015arq,0,-05082019,SPOR,L,vB8dojs8qNNYc8iKDO6g7AFXI6jMCIXpzhwUFyi2WX1HfmlXPLEOaoJjH5OX,"BLUE
",new
1000459,x2015arr,$48.00,-19052018,SPOR,B,fQSQrCHXUbbyZMYm5aTOabedHp6BANf0ug6p8eQmxh12nyd9lXolCNMuXkq2,"YELL
",mint
1000460,x2014ars,0,-12022016,SPOR,L,3Usn64FR8oBl9XuOkZ8V97gG2vtjlro67DeDxkT87L9xIfoAfvpXukrhNqIj,"YELL
",poor
1000461,x2018art,$23.00,-20002020,SPOR,B,A519iLtZP9O3WFkblbJsQmckL0lRLaFlW2aRH7ObC6KzWrHF20BVPAm1Q8VT,"GREE
",used
1000462,x2017aru,0,-15042020,SPOR,L,b27woAptYAHMYksqCLA57cabSskMDmSyik21pJbCrPMr2nFOKyo0MEwZGtzO,"ORAN
",poor
1000463,x2015arv,$114.00,-19082020,SPOR,B,2DNVThWYwDHUeZDzv1WtvJgWpaoKvc0Crh1Ihr0DMTFIl3JRMkoaPtsx0NjJ,"GREE
",mint
1000464,x2016arw,0,-14092015,SPOR,L,otNcPZMnObwtveggPL8kVtwKEpsv9iRufynb0Of347Z4xrTdWsk8yvhhqFxz,"BLUE
",poor
1000465,x2018arx,$38.00,-16002015,SPOR,B,2t5hreJuwmUeOdQZ3Z7H0zPEcL7EnuOhj6Gv0PcONotmrzL2OhkBLn2cfaFb,"RED
",new
1000466,x2014ary,0,-20042017,SPOR,L,1eKnco3Zbhyf0vVtHatBXwYhKuBhCF459BE4kQyAcoTL9HdQGkJ2VBl4Iamv,"ORAN
",poor
1000467,x2017arz,$66.00,-01062017,SPOR,B,2CNALoZbLW0hXilU2J9VYcbuIzeN11vF26j7gpHzOIxhKJMuKMBodEZrOxxj,"ORAN
",new
1000468,x2020asa,0,-21072015,SPOR,L,8rQTbvRRQxGHCOZWRCKhGS0PolBUcVRVPvxbGWqqiCNDtHz43DvazTgz5uNk,"BLUE
",mint
1000469,x2017asb,$67.00,-01002020,SPOR,B,igTApgx9vA28E4NukCJGmP8jjRscIvy6L3fcHeaW3IkVXM9TfpbNu7WoxBUe,"ORAN
",poor
1000470,x2016asc,0,-07002017,SPOR,L,YC3eGow3NBMPkbBxCwmGcPezvDiLcxpVcAzF5EmFqvpVPRfe5VtpvRCN6TRP,"YELL
",used
1000471,x2014asd,$102.00,-10112019,SPOR,B,dv2Q4TvFt1tF5A9EoYlXE2cWWClx91FXv90cjTTPJ1tQjrwgS6o3RNB571ee,"RED
",decent
1000472,x2015ase,0,-15032018,SPOR,L,JkKt4xDN5ruvPR3CuGrDstDazRPNMmCrwiUGaqF4mNbEeCeg3KHHUhbJZVpM,"ORAN
",poor
1000473,x2015asf,$79.00,-16072017,SPOR,B,XyddIz9ojVPc33qwKTpriu0y70J3o5sref8nTGJ1DTCJ5mpDBjhCUz4MrdW5,"ORAN
",used
1000474,x2015asg,0,-01032020,SPOR,L,P76BYXuXRIMdniSwsbYpegzzdZTWXGz6wUbJb7zSP0EWiXNM24Va2V5dmS2I,"YELL
",used
1000475,x2015ash,$81.00,-23052019,SPOR,B,iOYmUsJJ0dXbET23XHlP0Du91ZivWV3W45HVrCyFqyhL3bIz5QnCGMJV5loZ,"YELL
",new
1000476,x2014asi,0,-11092018,SPOR,L,Ls5Nl9FFCRwiVscCBD6xEMlfRCeiMjdxdWBFDGYygpAXT4lBWBmsJA8BdhOP,"YELL
",used
1000477,x2017asj,$83.00,-10002015,SPOR,B,Ok2ARHKIzUptPRQ7uwUbx90vnsfr59cVMMaezWHBKBV6gn1t5msLeU9ac6qL,"ORAN
",mint
1000478,x2016ask,0,-05082015,SPOR,L,7LUfckwZdOQEJdBIb8Cj4fZ6atpK6Y1KJKFCwVdFpHy0wX5vWm70hZtHusjb,"RED
",mint
1000479,x2017asl,$108.00,-18032017,SPOR,B,TKYJbKMoqw4cEvzcMBC1YlSlTtcaunpp1Q8sRMZZmsv8v5YWKfAiC8vdw9uC,"YELL
",poor
1000480,x2019asm,0,-02082016,SPOR,L,uMaytufkfZAhryYPvngstU4g4uDK2xVqEAzfjgtTsEjlVePvm56Z2ii0QocC,"BLUE
",decent
1000481,x2014asn,$94.00,-14052018,SPOR,B,VhxxjQwB9x80Tawp65NGPKQkz9Z72kP1hHc7xwEQWrP1Cggo6asqSE5BK7SM,"GREE
",decent
1000482,x2017aso,0,-21082015,SPOR,L,hvbwAGIMZ6K1llDbuCoAPTziOPRvihhF4y3UVIVHHP8Bw1Qlggk6S2q0muKF,"RED
",used
1000483,x2017asp,$80.00,-12022017,SPOR,B,ozCOlp3qXYMzpL5sepyXcFKd3I2C3Uwb2XEj4zuoKaenl6dSSgrWk6KJYLJS,"BLUE
",decent
1000484,x2018asq,0,-02052019,SPOR,L,KwTcJtJSxHZ4HdoklTUAKXOedqNNxqgZcHcHXkPZLUR1cE2YrWTZTk5sUDc4,"RED
",used
1000485,x2019asr,$95.00,-17102016,SPOR,B,qK3q0DvcAVWxE09ez44cR8lxNuV5K0XJ4QFvoy4laTtMddl89QpsFMx3bEUx,"ORAN
",decent
1000486,x2014ass,0,-10112020,SPOR,L,fcShZu7ynUc0BFm0menGa6CLUmjVcZScTM48onKWJRCyeqdmzddB4HTgm5uu,"ORAN
",mint
1000487,x2016ast,$64.00,-15082019,SPOR,B,3HiXpmYigwLUm1BdfWSPLEEx6MVRLAx36hkmZCqA9MIpFVOw59BWPu8D4IHe,"RED
",mint
1000488,x2020asu,0,-01012020,SPOR,L,57ltsaFJLfxQG6spO0YGfWyZtOVxgGKGVNM8phDGXBhOow6Qj72vwb4xzDLD,"ORAN
",new
1000489,x2016asv,$42.00,-16032018,SPOR,B,4wgEnlEnqnqXE5haHnaMPM4jPrLo73MTimWV9a3yn54YRKxgcXQdJaAbjpec,"BLUE
",decent
1000490,x2016asw,0,-19002017,SPOR,L,jnjxZbwQooGjjvAvCZEOQCBiUBDjQB8AP15n3gWbTSG4eBAdDy8lmuatb0P9,"ORAN
",decent
1000491,x2018asx,$10.00,-15012020,SPOR,B,teFDtA2zuTbUwBG7x1Sneun3gM7nvcwTMN3l2IqPYAjfXEy2zTTGlMiCwcqV,"ORAN
",decent
1000492,x2019asy,0,-00052018,SPOR,L,v2PqElPxER70iqBpxaaSGrhajvw1rKAwNRDw79O1wQ8wSkGGEqVgizEy1lA8,"GREE
",poor
1000493,x2017asz,$118.00,-20062019,SPOR,B,70JSy8zQc8vk27n8JC1aT2OAu2u9quRMgJJ6qslBvI7jJqPrgj790M8Z9VRn,"GREE
",mint
1000494,x2014ata,0,-23092020,SPOR,L,Vi6mF3J67mPKhih14fSpfu66IW5jtTVFoI0htx60hvVykHJPqGyXe1s710QY,"RED
",new
1000495,x2020atb,$16.00,-06072019,SPOR,B,HZVvLR6UhORNIeQEJqhoa2NqTC6ddmG5dCrIRAYM6fG2Wome7hfZ1Vjblcoj,"RED
",mint
1000496,x2017atc,0,-14002015,SPOR,L,foauexHo5NAgn8BfLbrCR56h3rBWKZykoujodXt7jnvoTiEqO5G1qDOjS2nr,"RED
",decent
1000497,x2016atd,$67.00,-03032018,SPOR,B,8bkSYwogqpHvsLFWSrWRTuwKFl1JygzQzQaPyvk2X9vhhJjx3sBNjBMsX2bp,"RED
",poor
1000498,x2016ate,0,-03112015,SPOR,L,SFyiKHRw83rgS27mupKPRFlxlsz0FOrPHuEefgjg9jFv6H0zIJFZOOuohN0k,"GREE
",decent
1000499,x2020atf,$71.00,-24062018,SPOR,B,Ab9M0Dn88zpQeVY6iOa2ozTZxiwNSlPQgvTBQZq7ZlaAJuUSClVLXrbizxpL,"ORAN
",poor
1000500,x2016atg,0,-13012017,SPOR,L,3q6V8CTdaCVrwtHKpNm4Z9Rjd71RsvChX1a239pcT2wLF57TYK0XfZ4Hq7Iz,"GREE
",mint
1000501,x2016ath,$97.00,-04112015,SPOR,B,0qv42eU2AskUuLBMm2D5PrF5XvFf4TMhxvPYGHpBN8QgF8xw539lfTCq7r78,"BLUE
",mint
1000502,x2016ati,0,-18012019,SPOR,L,NfASDkOcJwXuhoJKXQH34c162jUw6w0MdA1vsSuYqu6sH9qbrHkaZnzNOnpp,"GREE
",new
1000503,x2019atj,$24.00,-23012017,SPOR,B,sJmedrCa7XKwNwOVlSppTm3lsH2NsD6SM71LURxBv6S70CtixxwLsrjDTXWT,"GREE
",mint
1000504,x2019atk,0,-01042016,SPOR,L,oAMCyjya1GgCmaULK9J97KRRorP7z8RYCkARZ5l7oU4bWcN6kDERE40gzgiz,"GREE
",mint
1000505,x2016atl,$19.00,-14072016,SPOR,B,n3nYtNqIEji8ZwD3zmLzFXlaWfzsDxlrV4OMjONxdpBhm2s8EPWgu9bv9VJ5,"ORAN
",mint
1000506,x2018atm,0,-19062017,SPOR,L,eBkiCpyS95F1r4hfTRhqvLo7tLR5sM2XLL9DAveW9osIdzlVxz8bcUvYZoyD,"GREE
",poor
1000507,x2015atn,$28.00,-01092015,SPOR,B,yEpP2zBYcPQweazG8h52pB75aFAO23aUlKFncr4medpVqQjXO9JlxrJSBwAJ,"RED
",mint
1000508,x2015ato,0,-09092020,SPOR,L,8lS9zk6groXl6xIp4FNFfl0AQ2QJsMiiRdMydoQ2lR5YaiJiVsvKW7Qz8EVi,"BLUE
",new
1000509,x2020atp,$19.00,-06072015,SPOR,B,OUo2a5ek0sXoyiCW4L4LLsa9hij9JDgwNC5Q5ZWCwa78EMVE3UCKq8CSHDnt,"BLUE
",used
1000510,x2019atq,0,-06102019,SPOR,L,vscY5GUPimVRO0t2895KfvzccFmZghNP4jgnfsExiAiUp5U1lKzC6eGilcFb,"BLUE
",new
1000511,x2019atr,$88.00,-18012016,SPOR,B,OGPZ5DkicbRFUdKGKg4kEaOHNhQBi1hiqGgpZrwFtGn4pYnjTFx7599L4G0u,"ORAN
",decent
1000512,x2015ats,0,-19062015,SPOR,L,zbd1KwkkIqyQjMltgiTwbuxewEyMiO13xRhmYg7aLHpm5e58d6BDOfS1QLDc,"BLUE
",poor
1000513,x2014att,$30.00,-18062020,SPOR,B,yeJraz8yZ0cN8nQETmujR8e38FfLx5RgK8exHIiRs2QL4axvhUq42IFEVL7p,"GREE
",decent
1000514,x2020atu,0,-20112015,SPOR,L,F4xoNjbdk0bOvcg1A9jZz9L6nOsNp7dkFWHCY2gYglqNhnqfNTIy7uF39EgQ,"GREE
",used
1000515,x2016atv,$95.00,-00032018,SPOR,B,K8mUYrg4hFAtD9A02jvp8kFPdgD9zIphUsI8Upwy2F8xjIIJ1Z5OeV0FDHfx,"GREE
",used
1000516,x2019atw,0,-12042020,SPOR,L,xVYl73UoWeiDh7myRiveohpEJPdaWUubMUQjlwLflzxDsGnsaXXCgnEZvNIp,"ORAN
",used
1000517,x2014atx,$94.00,-12032017,SPOR,B,X4l0hnKDz3KJG6jjZ80AB91iiccEt5COYLAPj4avYwR9F08QyhnpwXNJsRFO,"RED
",poor
1000518,x2019aty,0,-10062016,SPOR,L,njJmm8cfp1eZPgrYfqkAHid0e7JZxXb0IJZQ2fFTYTJ9dHWfSDhKlPuK0RaB,"RED
",mint
1000519,x2018atz,$71.00,-14052019,SPOR,B,V32q3bz87RwaiPJGrRRuMVOsX2PF92oX8nUC7djQ4SywotS8CVsBHf6WXuIv,"ORAN
",used
1000520,x2020aua,0,-13072020,SPOR,L,NzUL5mkrjqvdNKxZztOk38RJQRTVptd3AaRyg8vzRoQOJgALjy4d4gscl7WU,"YELL
",new
1000521,x2020aub,$26.00,-05032020,SPOR,B,EMmq2TXVY8AyXMRGjneyvSX8uhRGj50K0VTRSSct7MBxJpDqNGejp8jvUZ3m,"RED
",used
1000522,x2018auc,0,-07042019,SPOR,L,SPXtZTDyuiG1J3qTbZg7l8U5JRZICSVTT9VnQohjs4MYVJxIn7eFEKJTHAms,"ORAN
",mint
1000523,x2014aud,$16.00,-15102016,SPOR,B,kQjtAxJA1x9os9Fd4kGXWeY61s9X3gdtvHbt2bsVqgzNLzo9VTeLsrYLR2hv,"RED
",poor
1000524,x2018aue,0,-08052016,SPOR,L,YPgXkwn4qbrs9pUid8SKzEWfcJ5mobSmbAdUxJm0RZiTTRFQyqRfKOouUeE1,"YELL
",decent
1000525,x2016auf,$50.00,-20022019,SPOR,B,YjNA0H6JQdpXzXddjMFoS8sLy7QRGgyfXCA4exMDBScrhhVA3dtxT7EiuqtQ,"ORAN
",mint
1000526,x2016aug,0,-21042019,SPOR,L,Reucl5QXTc3bOS5GdeBuxXB5H2Cqhn5vzfQb6Rkb7Y0XKF8SrUc1FxEM4xIC,"YELL
",used
1000527,x2017auh,$105.00,-12022016,SPOR,B,14vOuuSRJ7tS3TeOjke2eELNKSPFMtBO3YMhsPDbBvKKALy0y2AryQGrnlg6,"GREE
",poor
1000528,x2019aui,0,-11042020,SPOR,L,xduSWhoE64nBEooFV5MlAZCo34GN0aem5JkbKYez73lL1KeNpCKVO5nvheUJ,"RED
",used
1000529,x2017auj,$65.00,-24092020,SPOR,B,e2bNhGdbTGQB8X9L4ND7l7bSWR6FSSLWPvP8jCvTfgM6KYFwCMmE4RDwccwe,"RED
",used
1000530,x2016auk,0,-07022016,SPOR,L,QhSpmSNgeOd4ErDFdYMXFmsXCubesMtdk1QDuAxDLoeDtjAxO7CX8rIyCXHk,"BLUE
",mint
1000531,x2015aul,$114.00,-10042017,SPOR,B,yXlbpjLgW80kJKDDpdKOrwbnWxSxYlmwE6OpHrFGAMEGtuHaDmFwhtFiL1FX,"YELL
",new
1000532,x2016aum,0,-04092017,SPOR,L,3sKcfJUeNvKI4ARu8zydAAvEsu0uaJookHDaeR7qHi72ZMVWA7DkfARUdWUr,"BLUE
",used
1000533,x2017aun,$82.00,-04102015,SPOR,B,2Rp0WGHYTQgjzm9Ka359kEDwwT2GEQTBA3SMbQiEmE1kOztoVZ3Gpf1sNTtI,"ORAN
",new
1000534,x2020auo,0,-13012017,SPOR,L,C44IcQIr4e1ZphV0vPlaXAbVuwwzTcNZIY6G9adpoNxjR8yfaKsVZg9ouFWQ,"ORAN
",decent
1000535,x2018aup,$72.00,-23022016,SPOR,B,nj5lWO2oBcibBwZNi5EKA1fS70T1hlS2AfjCgpHLCHajWdSd3TX3VeMyFUpy,"YELL
",poor
1000536,x2014auq,0,-09042016,SPOR,L,iem6dmHBgmpDtlrCg4Xdc9oWVSr1IrMxKTVdRx4HOVH0FDlFpy1gw8nzE78s,"RED
",mint
1000537,x2019aur,$58.00,-12032016,SPOR,B,tA2H6hAkiwtCGVkOc6LpYJmS3oS0Xof8VWIj4ol4C6AkJpWewPsXiCoTEci6,"RED
",new
1000538,x2018aus,0,-15012016,SPOR,L,98EtRX76ppUihjiK4zp8iN9MVs6ABji9r9OZa6XZMXAuAHq4ijqkjrLWN38N,"GREE
",used
1000539,x2017aut,$59.00,-01092016,SPOR,B,TixYXIelfWajm20UvLRVGOYdkCYmsNNtEfMhRjLbznDvrKHIz80Cq91WZ4hd,"GREE
",poor
1000540,x2019auu,0,-18032015,SPOR,L,yL7UaYLOwqmNUC9KypqNbLH340rKBoZ53lGRasaAzEMoQFv4DZ7KCj4RjDfH,"ORAN
",new
1000541,x2018auv,$80.00,-07062015,SPOR,B,231NY26fS98ZvBtDs9MrkNIQCHRcUrRVnuatWic42xBqCnT71eqb7lMWlSyO,"GREE
",mint
1000542,x2016auw,0,-16082020,SPOR,L,Jnj0dB5vjdbIUoVkmvJmvYRavGx175wOKDXxLNHsKcrO8Mtfef16NnJ5dhnC,"ORAN
",new
1000543,x2015aux,$106.00,-19042016,SPOR,B,pZjk4QrSIuvAAPHMUGzHTr2clHVJ0WYA9x5kuVNF9sifDGdbOt4NUZiHapbq,"ORAN
",decent
1000544,x2017auy,0,-17062016,SPOR,L,fB1jBUBeWhRRXM1ELh4l4yIYsruMncQviV2VzAIih6k3memXQ4MrRIKnrhls,"YELL
",used
1000545,x2018auz,$108.00,-20082017,SPOR,B,eghN0G8bp2qW2E2Q5zQ1vnq3kHGPJjVmxBpy4ps98ZEyJGKTrpdVzd7Czwsz,"BLUE
",decent
1000546,x2019ava,0,-12082016,SPOR,L,8KEwBxikxpJ9Iv3RWqc0VtxLUbEibideQDpQtk6KuNaguAgORLwLvgxwW76w,"RED
",new
1000547,x2014avb,$106.00,-07042017,SPOR,B,pR2AQuWX6p1TyiZ5WKVPV3EFySkvQG4VVQCSIEbbv3oZlov1L2ZoF26euOSR,"RED
",used
1000548,x2020avc,0,-12112020,SPOR,L,gYafeOalGQtBjrfgxvA83afGLGWT12oVAggc5tBAM6Znlu3xuVTV1adcZqQi,"RED
",used
1000549,x2017avd,$115.00,-05022016,SPOR,B,Udh0IxjCfJ4CcjPOWfyxvP9zHUWhx6vusBt056WSi8dQPNXAKpbOdWBmzEsT,"RED
",mint
1000550,x2017ave,0,-03102018,SPOR,L,tChmsQvPABGs3KZUUiGJoyX3vAAmruSBSP6KWnSQWl17hIhoz60WTHFuf5Ex,"YELL
",used
1000551,x2014avf,$19.00,-17092017,SPOR,B,4H6WAJYZUXc5qOo8aX8c8UjJ3ffvPJxadbKYkLp4hLW09wOdhXabesfuzK28,"GREE
",used
1000552,x2014avg,0,-06052019,SPOR,L,2mlYS9M4lkSvlMEBHLPAExZ9ussxho8tRo9plP457Z2n0LQvV8oftLtRHj7P,"YELL
",mint
1000553,x2017avh,$10.00,-07042020,SPOR,B,S6vhS69AhO5dFvtLOLyclpZrJbtBZtOaKAwbArhrvkkmZsZ5YnoOtiTbM2qR,"GREE
",poor
1000554,x2016avi,0,-14072017,SPOR,L,ghkpKyLBW1ZXo6NR9c07936KzOBc2RhOBH0fF92VleytEEejpWKOjIVYVs0S,"RED
",new
1000555,x2016avj,$58.00,-07002016,SPOR,B,CqiAVTbZ0qLnuEyzeC8X2WzvXG42AuNdAMfhzKH13RVeGNzfPeYOAr4omllO,"BLUE
",mint
1000556,x2015avk,0,-04042018,SPOR,L,fWDZXTkwzfWYXWHPWXIwN7o7na1U8FlHfLRil3EmFvRtbOXvs3yP6jOmUPoC,"RED
",used
1000557,x2018avl,$104.00,-06042019,SPOR,B,nGWWrLYcAK8jMLkACNXYQ7U5jzEKf0veQfHYROy7aFJp4wbKUtAuoYTJMKR8,"YELL
",used
1000558,x2018avm,0,-08052019,SPOR,L,NRr5Sk5FcCemWOH0Vwa3xnrpuGenofzzwgR4LENcymCdXXIAJaQe7bqDD6FA,"YELL
",used
1000559,x2018avn,$74.00,-13012017,SPOR,B,B5rV7YvyFhLbVbmMsyH1Zh3u08nZfNLMk9xhVZxw5sL49nsvM8kIM8a5PBi7,"RED
",used
1000560,x2018avo,0,-08062018,SPOR,L,Nr9QItOlqpKO5SxeUG6KYt4VJliTeMYop3MMckp70JZPXBNSK4gzVLHhwn4X,"RED
",poor
1000561,x2017avp,$101.00,-19002020,SPOR,B,uycDAk43MhvKw9Ymc49gT6dXIvm5IiqC0qfIkkIWvHxbs2gVO9oPfBtRCzzP,"YELL
",mint
1000562,x2014avq,0,-04012019,SPOR,L,MUSaWL2YnpFN5le6J2EZhF5QgutseVGEuYWCyfJ99TcwlUZbEFd7LwBuz4iF,"BLUE
",used
1000563,x2019avr,$19.00,-20102016,SPOR,B,e8PfmqvLEjiyIQTg50jmtCYwKvNKFEn40sh4Tqt9n3kTLGaZqI4KvvaWWoOX,"ORAN
",new
1000564,x2020avs,0,-03032015,SPOR,L,8XPkB07mZcDB0O5W4znNRHv5RVbIwaSUp05wlm6Yh6ywMtIW41YBnZSgxCJc,"RED
",new
1000565,x2017avt,$84.00,-04072020,SPOR,B,LmkBGCwpiPJa3TclAGb0f9Zofbv06ZkaCHB4SWVtGwnNHyXhdAIIZ0NnEl31,"RED
",new
1000566,x2014avu,0,-23112016,SPOR,L,Gb8A5W5OzIuKxKgHlVEt3V2AUzoDkiybuqt4Q15pB9FhZibjSgfUUesL4Xoo,"ORAN
",poor
1000567,x2014avv,$80.00,-03002016,SPOR,B,Cd819nNp1OW8QV8GtUtrPsEWzU82uTueLL6V4ZXdFmUNqcFBZ9ivf09wJXHC,"RED
",used
1000568,x2015avw,0,-02102016,TEXT,L,vM21j5F2xMHBee6J5RM5MIZPxfqPjeOJUDnSMNwmvox3QfTtAseBtKln1p7q,"GREE
",decent
1000569,x2014avx,$14.00,-16052015,TEXT,B,YdmkSikNh6S0ua7gdxI6uQe17IRgIQUgqtoQDSzlWscStrnxdIIfhtjNgXN2,"ORAN
",new
1000570,x2019avy,0,-07012016,TEXT,L,SeJykTZZh20sOjHojmJb6ezUm21uL4dwMsj8AEYInwyTRHZFAf70JCpNUX2J,"GREE
",mint
1000571,x2017avz,$89.00,-11082020,TEXT,B,AnCwCw055ibzmUq7zzuWDVU0K0l0DkE4KXQmWKmijPoUaxqHlNRV9Idaoa1M,"YELL
",mint
1000572,x2020awa,0,-00092018,TEXT,L,KfCz2DgI6BYgE3C0r8mU8Yh4cvYz2iZXwiYQfAzCxfQoskMaTzY8jMWSzPpp,"RED
",mint
1000573,x2020awb,$33.00,-11112020,TEXT,B,zrCrx1zh07rEFFqj7F5O56wIkLVo2VTOgi6hQDyNGfYYOa4dY5q2UMudvr05,"BLUE
",mint
1000574,x2020awc,0,-16092018,TEXT,L,D6NN9tbAy1An8T4fEGAYFF1srovT1wW2utB0thCNjtV9PeaIr6aP2ortyMRc,"GREE
",used
1000575,x2016awd,$67.00,-23012018,TEXT,B,SMVhYZGTTSM4aZh7BxNvvQNVA7ISwSn3QfWaummVSoFpaRwDSMVgGLt6Yan2,"RED
",used
1000576,x2020awe,0,-12112019,TEXT,L,QwTTKsA3wkenIBYs8IMOh7rKhEiWzDj8W8fjEUpIfazuQhs7iKRKeLN8riu0,"RED
",decent
1000577,x2019awf,$60.00,-20042017,TEXT,B,by3EPQ0EVihNljW72TjbOBATZsxGRBFkaq7RGt7F6meKBejNEuB597PPoWmH,"BLUE
",mint
1000578,x2018awg,0,-14062019,TEXT,L,fSivR83ztYljZA1lJAeXTauKWytRNN7QdpeJcbf0TldRzSfMnoqq3fSaWknH,"ORAN
",new
1000579,x2017awh,$37.00,-04012016,TEXT,B,XE6MMBXirEFX4kK9Kh9DeTixLtAPs1ZXnu5DiqkoOXiTcOmfRGzPZXJ2a1yy,"YELL
",used
1000580,x2020awi,0,-18092015,TEXT,L,0g6OC1IltbNxFOyUQTjLX4i7HzGb4sqFMJAedOVmuAALMlDxsrY7aEhj4KxH,"BLUE
",mint
1000581,x2014awj,$88.00,-17102019,TEXT,B,fAQ8YHD3PoAZozYMkJKsifETb8eTCWpDDsZVtyEDX9AjBJDWry6mlvGxgkcQ,"RED
",new
1000582,x2015awk,0,-19102020,TEXT,L,xED6T27urqLihjKdtctxMLbWII7HuMCly8lHdubGDFPT9bUT7skIlvdGXZFr,"RED
",decent
1000583,x2016awl,$74.00,-05062018,TEXT,B,Z3gcTtmQZN4vTneb59CJPTFbOmvvBZzAuDcxJZaguRFyptrJ09SOPN7hFPbP,"BLUE
",mint
1000584,x2015awm,0,-12052019,TEXT,L,euWKStHaX8PEOs1yfwnjeuRSuvh8QNNe4h76A6pIH3CgzL5S0v6FCd4svonh,"YELL
",poor
1000585,x2015awn,$28.00,-17112016,TEXT,B,CVruewYsbhzmDmQwl8WYNGaGmvLxHfVtDLbhMMIX4dYE4O5U9hNHJaOMPUsC,"RED
",poor
1000586,x2020awo,0,-05052020,TEXT,L,m5OBHjveeKrRpvEZEzITB1LHChjt7YRiZbV8CSRQfCNV7dtxc2ONCSdzmkW5,"GREE
",used
1000587,x2016awp,$35.00,-14102015,TEXT,B,3MRGMww809PHHNrKSluh5Bcfed5KnCKkYtU4HOahMAos0w9yWHOi8cDCyORu,"YELL
",new
1000588,x2015awq,0,-20082015,TEXT,L,e5Tu7rM9eYEpVBVhzXyeSrOd2EQx0BzYIY6Dv9powrwte9I9hSxmfFeZoRpj,"ORAN
",mint
1000589,x2017awr,$108.00,-15012017,TEXT,B,gqDCjnLIvt3wNBXLYbCwESXEDJOGxWnjXL18dZjyuwKKZOSwF7foKct4iznc,"YELL
",poor
1000590,x2019aws,0,-07032018,TEXT,L,TgDOh7Zxog6N4zhc6uIKMycgS4VyViCtguUVZadZ5Zzw3omPPxJ83K1BSKrz,"YELL
",poor
1000591,x2019awt,$22.00,-03042019,TEXT,B,aMh2wZTpuzYzlDwjgjuzJpLwwbFmMjWp9YtRjRLc41ELpKkhLBshroa5jked,"GREE
",new
1000592,x2018awu,0,-23102015,TEXT,L,Yq1j71UeQDzfj0icihzOYugCiAb1i2V55fxzEcoOG0XlZfPRgEV8UBw50T1T,"GREE
",decent
1000593,x2017awv,$82.00,-17042019,TEXT,B,85WbZ0DRsND1YxO0PemXHr17OV8o5lzvbLXwKndT67sBDJsariikHSBLXKFO,"GREE
",new
1000594,x2016aww,0,-19062017,TEXT,L,0zgN5LTwzzuAZwBaq8u5qyRIhU3kJw9oQahZldWDc9tRuJytXwCpElzrchap,"BLUE
",new
1000595,x2016awx,$33.00,-12072020,TEXT,B,ilkxqYCYQKvEfxGWsDKOJKQzMd5nJoOdsjZp5sJj8dQEFaHXtIymja43Mbqr,"ORAN
",new
1000596,x2014awy,0,-05072017,TEXT,L,GKsSfe1VhZlE5dkVNP0lQOGqNMyPy853GpC6VUYGaxuEYEfuw0EsEeX87NZ5,"ORAN
",used
1000597,x2017awz,$90.00,-18072016,TEXT,B,UFBlaUfuA15X0c8qFZPoF6S9d0bgX01Zyuy1RvWJc1Ok5Wt4luaWypwluPAC,"YELL
",poor
1000598,x2014axa,0,-23012017,TEXT,L,ku6wGfPTE5nKbNhs31waGGWXvZkUO7Gr1kkHxd1nTBbYiOXvIRVBGj1ON0mE,"GREE
",new
1000599,x2017axb,$108.00,-16112017,TEXT,B,SpEOOtcZ1EswkCbkfu3p6SKh3pVyNImIcDtw4SUkfNb5RGSFXlVygbaZgv7Q,"ORAN
",used
1000600,x2016axc,0,-06082017,TEXT,L,SyDSDbcA8sVF2M7niNSxJDu0cqckamuc6eOCpjlsnZl233MhSSsOxpCatx1H,"YELL
",mint
1000601,x2018axd,$53.00,-05012015,TEXT,B,UZps3K3oGx3IWOj91TrEHHjyublRlPNvegCJXmPz0lyaSGNA5gxTAXtfe02P,"ORAN
",decent
1000602,x2014axe,0,-01102018,TEXT,L,aPG1xtdk0BhpSmC6LCLZraGKJj1pcXOT0ZdtYW3brLFsppI6X4gL9NI0p8IO,"GREE
",used
1000603,x2014axf,$36.00,-19032016,TEXT,B,sHJTYYkfF5VHyffLIcPt8lNwW2pBqt4FXcvqRdhrfaLZdJjcKRDLkI18bB23,"ORAN
",used
1000604,x2016axg,0,-08042018,TEXT,L,fYNgCvsMmSrVUEtJhMqFszWhaVJ1U7e4TE2uZJIFttgM1RZoQQyzZ54vykJw,"ORAN
",decent
1000605,x2014axh,$15.00,-09092017,TEXT,B,cqH2M8225EALTUfLGl8JtsptMr5FqSWonrVHnTJOdVaNXqNQZ86LKXb4VP2l,"RED
",new
1000606,x2017axi,0,-14102016,TEXT,L,K2NNkuItPbTql7YumRF2ynVf1bZw9HeksmxrcUnSUs8OvHEoKVDVkIaxh9CE,"GREE
",new
1000607,x2014axj,$34.00,-15032020,TEXT,B,TAIIOeuRcq4PfNnBo2iXKVU41OCFK6Zq7LzBaaJ5n2reQpXX2z0VjG28yDuM,"ORAN
",new
1000608,x2017axk,0,-20102020,TEXT,L,XdnmI2bYM7pBzNfCJcbBIz95IeJYQpxzVJUDqColHF6Wi46nN2Dd31lHLDhx,"GREE
",new
