itemID,userID,listPrice,datePosted,category,postType,itemDescription,keywords,condition
1005416,x2015bba,0,20062019,MUSI,L,jPUU2yiBtCf5SXnOhJuVlwA5v206PyEfpvR5aydtgLQvkuOWO3hQrvq4KLFo,NAVY,decent
1005417,x2015aop,$54.00,11022019,MUSI,B,zlTKUwSZWwxfefo4uuom17NAZaGYgklKjqs8Q2kjHiDBYpaNoJ7HhwyYzzYq,RED,poor
1005418,x2016anr,0,24092018,MUSI,L,z2iodw8MFSQcyjxNMyNwZ5p0cDpkC2PhHswSoINls59wuYqIXGAogN7yeMjf,RED,new
1005419,x2014ain,$11.00,03042016,MUSI,B,tCmu9GPE8HQ8KEfcvMGynGdXgJE4eqD2y6NSqrzpWCBVgg1twZwO6l9jIQA6,SILV,new
1005420,x2019aab,0,09022015,MUSI,L,VvZRrqz44JPO1Nm4AlDCLLoeqBDMD5Qz1eU0gTlS2k77akUBMzrFqb2KPHA8,NAVY,decent
1005421,x2017bla,$109.00,19062017,MUSI,B,V8mhRYLRDYQeV4ERUDEjJN6zHe5nD7CFzC4mvhVltAc0rp7QhEnd6UCk3atk,GOLD,new
1005422,x2014awy,0,14092020,MUSI,L,tOApRNoGElj6FvNDCGSGDZn5bmHIwTwfPRKo1m8fb2CfmsYQcnWLwdoOuugO,GREE,decent
1005423,x2017acc,$40.00,19002017,MUSI,B,U9oknCAfWWIkPuOHwxJGts0RNMoeBZCRyaohGcVjvRR9UpnVu8f3iXeULcqC,PURP,used
1005424,x2019axq,0,06062018,MUSI,L,Vq84X5QOTtBrpQK0i0xQWBjVXNgo7Ebq56HT67xDftSagehWRZRFDeWDA1u0,INDI,decent
1005425,x2019bav,$84.00,09112016,MUSI,B,6MgbkhWu9Mo8OMHeh03VFbRVk9wot7i4Kd015TwLdKfBiHEps95KVDT2Bhe7,PINK,new
1005426,x2014bjj,0,10102017,MUSI,L,YpxmBqOoko4UraA3q2Q6i3PLZX5aKxBAlkiGYdqyg6ZkGbAnWRPmHNXYyhkP,WHIT,new
1005427,x2018amf,$113.00,23012020,MUSI,B,hEGuJRrsPkLjG4h2a8ifCYwXfopwipoMiIqGiK8sQXfHqsssaIVEY03qSgOh,YELL,mint
1005428,x2014akg,0,15102015,MUSI,L,6UPQhfFI1mZzIAZ8DhZ9i4xPYz7noZ0b9wSH1BxFIaTsYpItpInNvYerKwwL,GREY,used
1005429,x2016bhc,$113.00,11022016,MUSI,B,TzggNBl95auVamwV6whasCrpZhGG5PckUGZhR6NRNPonmPtC7spH7mPyoakq,YELL,poor
1005430,x2017ajo,0,24032016,MUSI,L,O04Ytn3U3muHUCgHPu2Hwr5z9NB2SuBJwmriOaa5blQXm9j7G4QQRNFroJn7,WHIT,used
1005431,x2015ayw,$11.00,15052016,MUSI,B,XSEtKLblfuKrDKM89JucK2nhJA7z4I3cVWXeMuxYDZlYWyNRMHEbB5tmPBkM,INDI,poor
1005432,x2016alo,0,15002015,MUSI,L,akyBCuZVjFHepQ3nu1pCVNqXwFy0ZwZLoogRawMfUYQUJ1Jb5ms7DsWXE6SS,SILV,poor
1005433,x2018akp,$117.00,05002018,MUSI,B,3f6i4NJpbb8XCdB3sVgtZkKZ4WfsAI6ZOhVImAzBUROfsXhc4X181NspOZhl,AQUA,decent
1005434,x2014bfa,0,04082020,MUSI,L,pGbFbqSj72cdWwzFZfIunkjsbEeeyyLtNpz0mnJXronvK7KTZ9j1PaZvGcdT,AQUA,decent
1005435,x2015asg,$99.00,17022019,MUSI,B,Lran26ta7U13mT04O1gSBjE7vBgkY2ptTtJ3FpwHZoe4t4lbLaMvxBf3R5uM,BLUE,mint
1005436,x2016aek,0,04082018,MUSI,L,4Ru7y5Yd8SGbZZR94Qm8AIKUGYn5ZTEBxYdoyyOAUQuR8oZfyHCJX56hsO9e,RED,new
1005437,x2017ahk,$93.00,08012015,MUSI,B,g9SGMdBYOOtYevisg4K0S9u9nk8ViUPUs6DJZwvIqBHGfzb6U3RKg4JdBc3U,OLIV,decent
1005438,x2018bca,0,05052017,MUSI,L,5RWmDTfinhJBfaWLnkObGGCN1kIVmYH9mG5Lv3dNTSd4sQZW6tvslLAuY47O,BLAC,poor
1005439,x2015aoy,$62.00,06042016,MUSI,B,5E8IozEEA2pn7n6c86prFPnTGgx7adx7OcCtge3QWBhEcQMCTQSuWGpUPR1r,AQUA,used
1005440,x2015bew,0,17032018,MUSI,L,qLSn9t2OURNlCLt3vxkcYCJjVEIKLCQveITP28P2cMSLbXGOQAx7cBF73QD5,ORAN,mint
1005441,x2017aca,$32.00,25022019,MUSI,B,qSrO41cX8MXRxBMvZ4RrGqrt7nIt8sG0MjvMNOiBoLuLT4t8dbsnFlcdYS0c,MARO,mint
1005442,x2016ate,0,15062019,MUSI,L,zmh7ZnwD0soQC6a08zeiLCsQFWCbZQyyd17ofpMPmQCKotoEijZwvNzr7wfg,OLIV,mint
1005443,x2018bmb,$111.00,01112019,MUSI,B,ckvXda4MAxXfopjmKrtihH1VtuhJcyQ1mHEqADkSKh3s41CKVCjpTM4lrzcb,BLUE,decent
1005444,x2018bkj,0,04032019,MUSI,L,WNVq9qQ8GcX8XCWP5vqjpcSzsNs9zpqmOmvV4uXUFbIpy4u7MHdDkKMvdAbh,WHIT,mint
1005445,x2018aew,$71.00,06102016,MUSI,B,CpwVujPMablQtTUGNYfTTa6LFuJFSH9CNCNVtv9JcjPZWgOBUcP14KaAcrne,MARO,used
1005446,x2014bcn,0,09002017,MUSI,L,II746yRfr2ytxNdOa3QWjp0AentEuRHfmXpVOYDr5ji8vWoHa7suwEOdwN1P,YELL,decent
1005447,x2018bfv,$30.00,10032020,MUSI,B,gN8UIjHAOOAZsKPaTB5DvQ1npLQj5BD08wXTHl7ijII31U2apMpuviK6bejD,INDI,mint
1005448,x2018bed,0,03012019,MUSI,L,2wG1NeW6Sw5eNHI3l6PC5TTrZE6wJ3rBAwjC2yxY7gJiIehCbHoQmbELvUcO,TEAL,used
1005449,x2016anw,$19.00,20112017,MUSI,B,sgSPP1NERiOFf9WLCjVIOoUQTJy8BeuvHY29nHZAld6pftcudKS1yR35ldKL,PINK,new
1005450,x2017bkp,0,01022018,MUSI,L,sjsGOOCBuhVYX1XyIrDBVlkFxCs9gJ9uSc1qaRpZrRNsvjuIlETqtP5cMX1k,MARO,decent
1005451,x2017aig,$26.00,11042017,MUSI,B,YmhWMrpEZsduHVcW2ryIGk69ehCCHmDvrD5jHnfTOawyCCkdfjBXmCocxJKX,TEAL,new
1005452,x2020bmk,0,06082015,MUSI,L,Su3AiqadoPlAhTZEOgyKo8WajuXWeHofAK8qkHgJAYgDbGhOUoNJlrPZOvHN,OLIV,mint
1005453,x2019bhg,$21.00,03092018,MUSI,B,WvvAOmpSoJFNY1CC0QITKioN3QCDSR9hLMEyfKC8kxtB1ZSyNcvRavSn2Zsq,PINK,used
1005454,x2018avm,0,01032018,MUSI,L,5Nm3EELybaJ97M8NfYDsbZLNyo1cC8EG3gw6gPC5ASSif8qnzjSe3qhaIpLP,PURP,poor
1005455,x2018bih,$14.00,22012016,MUSI,B,LowDy76wIQOa8OY1xbX9XXlxwL4iXtwn5iBPhZ8JcukCg6MDQLUwZgIoqORV,BROW,mint
1005456,x2018aew,0,18102017,MUSI,L,m5y7nZO2u2ScG0thBiYFfcsLJeAVDboA7TpLNpRHA1kWiC0JU6CmAZzv9ISs,PINK,mint
1005457,x2015aim,$72.00,23102020,MUSI,B,mmBw6sa2oKmkZUHRC14RsBMVx1Zdxvs0okmfiEywa5SYtI30MlNhh54wSizD,BLUE,new
1005458,x2016bkw,0,15112015,MUSI,L,iA0nbvB4AnOOVLrddVeZTtEadbcOC4t2uTCpOyGYLrX7lVTBXwSnwrOyS9Wi,TEAL,poor
1005459,x2014bdo,$101.00,17022017,MUSI,B,SMa8dEV4pgIY9fxyYZeVQm6BgR2VFRuAUFate1JfYdTbve8kVDTtEFHmuEF2,ORAN,used
1005460,x2017azj,0,08032017,MUSI,L,rSxW4fGptdalypGP1jGA4Mhdbwa8IJfkgT1v3O4BEoZTxA9r2p7LzQWqY9Kb,BROW,used
1005461,x2020azx,$100.00,04112015,MUSI,B,AqkJCmqFo0gpYYlOtSQWXif2AZQoKhs0GrmRSP1hd7GwdD8PNK5Ziz7KEca7,OLIV,new
1005462,x2020anc,0,13052017,MUSI,L,Gr3yFohs87nqKMangee9Ww69wdHQGIZar9yrXnc7mNOPMwvQ5GtaV6Os3Awa,BLUE,decent
1005463,x2018blq,$103.00,13042020,MUSI,B,4x1VtU05rqY0qx0k0UpcmTUQvCi3sKOGZQ9XtxrmmfdQni99EmpWrKS6mrS5,OLIV,decent
1005464,x2019adh,0,23012019,MUSI,L,YLZ4yEnI4mq27hKB7kef2k36qie7FxQLlwJY3Qz0Z6TscDKFkewG3LCxq2W0,BROW,decent
1005465,x2018aal,$89.00,06112016,MUSI,B,pHitgLnmh5TbfItZ9v4wV3TmzpjYWypEvU7wsz3TARnoNHh7EImdnlwpgOMd,OLIV,mint
1005466,x2016amb,0,10062019,MUSI,L,9XGtMN4OySTDdPA9ZzilQdCs2Srh40r61sI4COHW4AvEl5XRMY3Tfw201K36,TURQ,new
1005467,x2020bac,$20.00,21052019,MUSI,B,DGpOJXnNiB8NBozzymYgusUeeXsb0kbdeuHMwFxw3elEPe2kHMSHY9HqvDcJ,TEAL,new
1005468,x2020aaq,0,08072019,MUSI,L,5HQSzWIOuV1UgMZmmQjGSNCi84srkJsrj8FXXoT6wcfUx6Jzzc8tKniMMUlU,BLUE,used
1005469,x2020ajh,$89.00,05092017,MUSI,B,Nd5P8q6plQ04j3s22jXCGAlAhTprmQeR378iA2G6kFjY9Z7dpmRkjwrVDNuV,WHIT,mint
1005470,x2015ajp,0,10092017,MUSI,L,IJWDahPcLgTyvIgzWGpR9tvE4TiM1sYg97Z4HdLX5K3DrhLa33BezYKRxF1B,PINK,mint
1005471,x2016ayt,$112.00,17032019,MUSI,B,CiRnof0iw53NthXRom6KO8xRc96EdAxS9e2uXVTaVe2nCkrT4BZlYN3e47te,TURQ,mint
1005472,x2019ame,0,11012015,MUSI,L,DWm1S44m9zOaOEOUhvwBsYgCDqNUQkDvjO33RaW1KHkye8J2PhVDH3iVrA3L,MARO,poor
1005473,x2015alp,$94.00,03032020,MUSI,B,oPgNmDYUjZRruDR3OeplYgTkHDIdFs0Qq0FwSJXqNHSWRIaprTzqrKrO1DSi,YELL,used
1005474,x2015bfo,0,18102015,MUSI,L,ScptyJGjA4XlyO3RHrJvLf0GVFxym4RImfsTyRoQABwI7z3j0gUMDD0U6a7c,RED,mint
1005475,x2020bfq,$77.00,24042016,MUSI,B,6hkC6UX7dbhmC0QKaEjBhvukT2Y9f9bMN8ViCl8WQKI2rkHNKuMJNBf6jxnr,GREE,mint
1005476,x2018big,0,07012015,MUSI,L,sHvyS62TCNYSzAYU0M6VXJCLimAne3xcmnhsKS19csuCoRcroXqmFKnvKBVf,GOLD,poor
1005477,x2020bap,$73.00,23112016,MUSI,B,IZq4NrFOAzt9YnWcALXTI5hHMedmhZ1x6vxERTXmhdKzLWstOf8Q4ZgTixIV,TURQ,mint
1005478,x2019apq,0,18052019,MUSI,L,BLZ24shMdHrkUiciGYhOE52YfN28kN57iWT9YSWRwhfAOffoTPSTD3q34Lz9,PURP,poor
1005479,x2020aho,$41.00,14062019,MUSI,B,6AVDdasn9nZTn62alKZ4Evf6ee2n3CQlY8gk0DPCxB38KuDxvrP4xcJmEjtI,YELL,poor
1005480,x2016ahs,0,01072017,MUSI,L,afz6H3ukOvCZQU80Nf0cZ1xhGTHLGG4YtEz98yZStnDAhSKJuH4LaBZNCpxH,NAVY,decent
1005481,x2018ayy,$99.00,13112016,MUSI,B,2vPZr2Y399za2EeYpTPBdIRqhWAiw6C6k6UuI12Me2Sj1xnWkmVwR5tHQXF1,OLIV,decent
1005482,x2017agb,0,13112019,MUSI,L,cbkUOkEJ8zt8xx1u3onnCcQzqb4dXTDovd4CHWPrFN57tVAfl8f9aelfbmvi,MARO,poor
1005483,x2020als,$84.00,02102015,MUSI,B,sjqbwrAwiGEDbpAD6PjIxRn8nnPk2CVtRUOnjUzTOFUqn2bCzKbMEceNGkOF,TEAL,poor
1005484,x2018akl,0,22012018,MUSI,L,VPCRVmLaGuwwd0Th0pVckpCsbnQ42E4JWGcWyMgK4Jti6lzlbmr4sTAFiWal,PURP,poor
1005485,x2014avg,$81.00,25072017,MUSI,B,gd3fbnGoJKKxr5Irtd3jBSR7pUKiwfR47IjDpQzyPegKqygqvykXcuxokJCM,BLUE,mint
1005486,x2018art,0,21112017,MUSI,L,bMUDZxTEbpywaXxW6XVKcOKQ5Ozbel6Gx2KiTOmnpQxJSS3pVMyPoQE2qM4h,TEAL,used
1005487,x2015aod,$50.00,15042019,MUSI,B,zVtzMBeyIKXmRbDM9ll2DNDFVVTUqxU2TV3cQth1FM2Y2vQWpPG9sK8sSsCZ,GOLD,mint
1005488,x2015aqy,0,24072015,MUSI,L,8H2X3yNKRgluFug062iXIYI2oqt7QNJdxgnjcmM44he4upNt6poiemHVdwHp,PINK,mint
1005489,x2020ber,$106.00,10092018,MUSI,B,wMhvHuVmDBmxo83YB9XkWdWfbEYDw7s0lpMxyhzST8Op0zslKcaEyLs4lvON,BLUE,mint
1005490,x2014axf,0,20012020,MUSI,L,8pM95S7CtAYQsfHWjXzoGIEP7rCMgOYHnbM63BTtJkxPEg8yJAerZDcDlDRO,YELL,decent
1005491,x2017awh,$86.00,13082019,MUSI,B,agx2FlSl8OpJF9zdQByhmRXQe2a3euiWm19UZyXLKiPvmm1HdFAfFNAN7zhe,PURP,new
1005492,x2020apk,0,22032017,MUSI,L,P5ddu4HrRvVFyyPfk4D6HenYMugqCLuUk0zwkRSE1jG1EnYB1wv3qocPL11u,PINK,new
1005493,x2016aqp,$59.00,16112016,MUSI,B,bapavDddOL3GmxQScsIupdtIoB7r2vpDhAzNxeU5pl9oeFCrCCN3vYsMaqY8,GOLD,decent
1005494,x2019atw,0,23082016,MUSI,L,idghOxmJRH5XAIQf4OQ1dRTxGYagnV1p9v0fLW8oGuO3IRXYO4XV51XaOdKX,INDI,poor
1005495,x2014aii,$26.00,20092016,MUSI,B,CeCVQVHRB3XhQfa9ZS9nrsTHdnW12KaHkNa5e3uZjb89ObGooUcBwd2fUXPZ,TEAL,poor
1005496,x2019avr,0,21032019,MUSI,L,rfSifKNNiS5QrT1B9hu4Y2qr626PW1Lm6gLlbOSlvlUbBxyo6BgJFFcbvd9G,SILV,poor
1005497,x2016aqp,$99.00,09012020,MUSI,B,fAaULTf9jGp6xM9sGZl65F0aTAHt3rrZqq9HbKUp69OmYdfBKS1un9NebhPZ,PINK,mint
1005498,x2019blu,0,15092020,MUSI,L,1aWPUD682OMxWr4MHYkFL5gPPpfimVBtOmjG90AjtP59jbFBdd8p10tvliuI,PURP,new
1005499,x2020bak,$42.00,15112020,MUSI,B,0tOmneZgFDUeqcjChsS2yDJXpXrTuIeiVengecSVY74mq95ruLxDxgkbIrKp,TEAL,mint
1005500,x2017avt,0,13022020,MUSI,L,ocq9uFpMRkM6fR42sRN0llpNLxbogMvxzoyggJ0ldthUEOQYsQTF3X5upJfW,GREE,decent
1005501,x2015bkd,$111.00,14052015,MUSI,B,dS1x2GPMHFDZ0tJMAMAoj6aPSmGEzUuVX6ei2qVDZRe7r7T1dsRYVGKTzJD6,WHIT,new
1005502,x2020amw,0,06012017,MUSI,L,07kZWV2zITumICsWRT4isE6BgGjAJeUTWHZ0gQEsAhuhVOiOedLeVEYNLLNp,GREE,decent
1005503,x2016bds,$97.00,22022018,MUSI,B,Bojx2TFZmShGBw6iJ7hjAiz4dqMdCYh4vQtTCwOIBA7Yx8Zx69dberUdiz4D,RED,used
1005504,x2019alm,0,24112020,MUSI,L,sEqwtfAe8RFdKaEJ7Heq3vBhnNJixNmX9Vi4R4gOcQxvowp9GRePKYLcB9SA,MARO,poor
1005505,x2016aqf,$58.00,14022018,MUSI,B,hAAvYRmUsRxOgxWcCWHGyaRoV9vqjEfXLxdX7VLxLk5c7RbXkaI8BxjLjnBy,GOLD,new
1005506,x2019arh,0,20112017,MUSI,L,UYMIbRvcoFgSipdG95GKH0tMWS4ilwYeXm7RB9InvlfP6WNp8vdR7oVrJ4HD,ORAN,mint
1005507,x2016ask,$90.00,09052019,MUSI,B,xwGeNj8Apedkjx9aywfI9MbQwdQiyUl1mQ4uY0ygaQwRTwJBL34DDpjRRYZ4,NAVY,used
1005508,x2015ajx,0,15032015,MUSI,L,JcnKcZ6TlFQcHXoxLHu3Ly7PfRJbOTotpyXMJBz7fMJg4Ithnvy3ugOxG5k9,OLIV,used
1005509,x2018auc,$67.00,02092015,MUSI,B,kZK6ZWQmSxKnkNsTyKD9GgqRzrQE5HHOQYKb0Nj12RROQ9vZv31iuQi2Rauo,BROW,new
1005510,x2020apk,0,05072020,MUSI,L,DfRROiSMemUpmNbYcyrSALtkkJ6A2W8VQ1hv0BJuUHVdjCYH7Lh0QWE7xZeB,TEAL,mint
1005511,x2018awu,$71.00,01092018,MUSI,B,nfjacHqU2uA5b19UNzFfpV3QRDVTpFlssP3xL2KB8XIuaGrrm9ivllgLKcnt,NAVY,poor
1005512,x2020aqg,0,06062020,MUSI,L,zFvBgt0RhA3S9h5B1xSBL80PUKIp0lW7jE173OKZcD8vffeVNIOgn9cMOPio,BLUE,used
1005513,x2018blp,$76.00,23032016,MUSI,B,MuqWooc4OwHWhUtZdvZWFWTIpUvSDPMa3VTYbO4e8bTT4EPGinJJYAtGkQrV,AQUA,poor
1005514,x2017apw,0,19052016,MUSI,L,EmQ9kC7BzEM8jrxMguBR0QNAfVM4utOMDzxGOLV1ZA9YZDVQxj4T3JnO2Ggx,TURQ,decent
1005515,x2017bbk,$32.00,12032019,MUSI,B,GEs5mjZHrEUX4M8DCvaiQtMbskV6TMGtWlWw3GIkXqMYH3ib0aWiLNqoExQd,BLAC,mint
1005516,x2014bcn,0,13102015,MUSI,L,f64BLzVyyohcriurS0dTtH4x8Mzb34YrFkB5sZK2DAAmqz9BYbnfWuQarmOn,SILV,poor
1005517,x2020auo,$114.00,08082018,MUSI,B,aNTsGlvfmT6MebOPjiPc0bjPeM4COnicnmDcdhptUND28ouz1O6Eeafz3fWT,BLAC,poor
1005518,x2017bfs,0,21052016,MUSI,L,MhIqnWJBJn9vBm0dN7iIyocoPjUR1Y4SH5CXwEXDeFnqvowVsEC6PjxfNVrB,AQUA,new
1005519,x2018axl,$41.00,03092020,MUSI,B,lmk6YOQsAdG44jnLAMiEQ4g7gljgfqy5xrIaDeSyQ3iZO83e3mh2ZMF9YAHg,MARO,used
1005520,x2017agv,0,04052018,MUSI,L,zyStU9C0IsY8TVpwRUZjUy54dfsZpPvRUZP02yCblJx5HZCmt8pm5qJZWwJi,RED,decent
1005521,x2017bbn,$44.00,14062018,MUSI,B,CZLC4LkEXOd1dpg6ixL6sqB2FIdVYYLHlUBtuCzNymMqmvBsHGJPsfEI3A48,SILV,poor
1005522,x2014ary,0,16022015,MUSI,L,27rJtLnZZZetoMyMofiN4MAdHWFvXhCl0vlRFo4WBkf6wbA4vhjyCKHdOt2S,PURP,decent
1005523,x2018acs,$95.00,15082018,MUSI,B,sTGUepHpVCsMIvvrDvW92Rr0P0s1DAkEyzVZufrVesihQSC9lk0vDKkriVSm,BLUE,poor
1005524,x2019avy,0,06062015,MUSI,L,VnCH7kvDEDZSSV7agDq9pHfbpYU9FvvBNJZG3UlKU2fwZy5Iqyxf9xrFgnbA,OLIV,poor
1005525,x2018blf,$21.00,06062018,MUSI,B,o0uD14u8jF0UcowIhdEXPkmCfD5txZhUo0aaEZ5WI30tzvPVMFKgnTd8pdIu,BLUE,mint
1005526,x2017agq,0,04022017,MUSI,L,I47sEKWIxmbSZ32mFacqSCN83ldpUv1L2peVVu4Mhq7eRwqFXmJNUWuFwPD6,NAVY,new
1005527,x2015ayu,$45.00,02012017,MUSI,B,r23vbq42mqFScOJwVpgYs4AFvPbM1tLJ2y0RHy2OIx9zW1NgLt2Mt6XFVhAx,BROW,new
1005528,x2017bef,0,14022020,MUSI,L,Jf642GWMuIxYop3304EvxxYHGXNhIlJ0460anWmvfNM11rAf8QYaQKvmRGvB,TEAL,new
1005529,x2019ajl,$116.00,10052017,MUSI,B,XwDmGCmXJ3LJbn85y2vDOU8ehm3MHLAAQH5064tVTbiiL8gEbtOyXzhQYFr1,PINK,mint
1005530,x2016awl,0,15112018,MUSI,L,rWdtl9fAisdAvTSj1yy4EOs2rktpRxDq0xRFqyZ0yACQ0chLyD6RwE5XCbji,NAVY,decent
1005531,x2017aam,$25.00,02052016,MUSI,B,c0i6ukAEGc1BnyK5ZR38EpG1NsaWLzpRUTeXu0m5tVHBCGDJj7793x5dNX7R,MARO,decent
1005532,x2019bbx,0,17052019,MUSI,L,PVSTXyNaVnSAMW2xa3wJuNmLV21iSqVjCRhOQDUJqChlGUVbnIJCGMumAzk3,GREE,mint
1005533,x2018baa,$41.00,07072016,MUSI,B,gdjkL2dQJ76GSPPkM6WlOSONRaJdJw2s2yMz8H9MAGdQSfKJq6QUizsjz41S,TURQ,mint
1005534,x2016baz,0,25092015,MUSI,L,SeWAv7KxhvO1QwB1NrYBtQ0Sfr9r1kDCgMnNmkWmO73Av9LyjYF23ATkQ1WG,GREE,mint
1005535,x2016alo,$100.00,19042018,MUSI,B,9CKIVe7KUFBJDPuWscfzOdtAeMOZJUM0HqNGFY7iKxAlnyjTqs3ZwICNI1T8,MARO,new
1005536,x2016aye,0,11112017,MUSI,L,o1kpxFzeXuAqntbOwK0QStv0wP0rk9TfqQ1Zy05qwf0yQkjTDTpBTVWvWyko,BROW,new
1005537,x2017ahd,$91.00,19062019,MUSI,B,XQXOxfk3cnL8lVo8ExMwlKrwsaoBDpF212Z6t0mSn3ZRslZqPmBA1hU5K6UO,OLIV,new
1005538,x2016bgm,0,11092018,MUSI,L,blgDOd3Kncr8mb90gk52KdRGsZGoV5Rlq1xGl1t9Lz82Bz45p9rpyPx3nadq,AQUA,new
1005539,x2018ays,$13.00,07022016,MUSI,B,fhUTkNZ4QkYqie6S80VWwVnd94gj0gerN6yOYiJpX0obl966AaHnF5u4JCL3,AQUA,decent
1005540,x2017abs,0,08042018,MUSI,L,t9fTlfXv6NGQJ3dZDnulJX6Y9tKU4jGlYYrRe0OanYgrq7DyTadJ7waZmXvV,GREE,decent
1005541,x2017aga,$68.00,12092019,MUSI,B,5jncK0ycbth4tCsZF9CrrDjAOQumBROOFpSt3mTjM9pHHMVerqqpUQSOobyb,BLUE,used
1005542,x2014bdx,0,20092016,MUSI,L,Zvtqz87AUOgv8YjZVpftVcV25VgYsvTWYQWVkG7KzLfpbf2GBVo9A6LQ0Ogi,GREY,poor
1005543,x2014afx,$69.00,10102015,MUSI,B,DAieKBpfwfsELnR1noDMFNjs4pgOvfmqaeB5pcfO2yALYxuhh8hgy0eszxdh,GOLD,poor
1005544,x2018afu,0,06062019,MUSI,L,OunDR7xNg2ijWDodNduCQv3V5sSyQ0s8btyaGdpDPHUwORDxR7COvXGiSlDC,NAVY,mint
1005545,x2015aim,$78.00,05112015,MUSI,B,nTGCtwY6nfO405M51khWNGHiP20YOEpulZJ0ZBq6GeC7XRniomyNHXT2XrXz,INDI,decent
1005546,x2017aic,0,10042016,MUSI,L,LvG0bsl6SSd8lBB15YfRApFLq9zlHhe3djjzzlmmU6I1OaqAugyo4UGJPylU,TEAL,decent
1005547,x2020bhy,$23.00,07032019,MUSI,B,dfl6yTVSx9pbgJDYiyNzr7O5BAtoUBMSMMoqiywyy7Ff9FIF2lNlEcHCtIl1,OLIV,poor
1005548,x2014aoz,0,19082016,MUSI,L,NGbm0tw1dxBkEc0Mn8ju1visbjrAih4b6zbgnUKss1gY9Y3fBRbfoNdS4VUG,RED,used
1005549,x2016aum,$101.00,10022015,MUSI,B,APv4Vwe8etE9Q4Zl4fVfuX0IxTaQNoeLCAQpigq7oD4HgVgGGTXuuS7IRtry,YELL,used
1005550,x2018bfj,0,15002016,MUSI,L,eH1whqnMOn32f9pKKGyScmLYcFk6HhuNybEuYx4YgO8Fyf07CoTh6jMA4qKY,BROW,new
1005551,x2016ahm,$103.00,17092016,MUSI,B,ant0oihuz6hy4xUPihSMzonXNO3KZTRlplEq4XvAJpHZLw9KKoo0h8xMgzxT,TURQ,new
1005552,x2017awr,0,17082018,MUSI,L,J8mDEfN4PXgRl6GaBVdhkhqDz076EUxaPWDLXyFh4PmaJmLEGTM41mmAEdmp,GREE,decent
1005553,x2015bjw,$50.00,17082018,MUSI,B,HJn13HBxfYbENodZh72BjbshjDuT4OTUTV510Eny5C1HAQEvKrFablznqoAx,GREE,used
1005554,x2019beb,0,23002015,MUSI,L,lBUctGVtdd293gANAJdf7iaQ4NMkBlhxlf5a5Cnu29lvCxbQYQxEApecdq8U,GREE,decent
1005555,x2020bjm,$120.00,23022017,MUSI,B,tWsgIb6Rk9Uzpz33UBtlwWDXvLojsKuPQe8hHXJGpcT1Pme6YyBkxEdtIxpM,INDI,poor
1005556,x2016ail,0,15002018,MUSI,L,rb6eYdQii201kJDx0vo6cfmkxOdqAyZrgs2gXo8CTtqJbWy5g6BHprDZxbv3,WHIT,new
1005557,x2014abi,$58.00,12082017,MUSI,B,5EAt5p1kg8HQpJH8i5HEkw2NeGAfqE3F5M6J0OfcHd3Ztz3PdwfBKJsYF9Yt,TURQ,poor
1005558,x2018aow,0,14052018,MUSI,L,C3o6NkfatDBkg51RdG5g6W7QxUw1poBzVgbMrM17agSk3WX7PRk64UTvn1DE,NAVY,decent
1005559,x2019aiw,$53.00,15102019,MUSI,B,oR8WTuuOFj724cIaaDFH63Y1652x4C8HoI9tUQDwtKv57nzGlPUY4uxEbWbe,RED,poor
1005560,x2019ajl,0,21062019,MUSI,L,mtLrVr3pSbix3jCCMt556wuOkwMGC78UIOu152WKhOpgzcLdF9bs4BOLQ0Ov,PINK,mint
1005561,x2017bkf,$104.00,09002016,MUSI,B,nxia39wMSqVFiUO1y2Wg2faDpnQjFOKSkQIPPmf96xZSQZ8gxj9yMzf6RxD7,TEAL,mint
1005562,x2018auc,0,15102017,MUSI,L,UKmGbqVgeJI7blsemQCWI78grz7hUlPgI0OaoV8yqVbeLS3K1TCWHMER1Aku,INDI,decent
1005563,x2016aqr,$94.00,10092018,MUSI,B,ps1iCJqxE7aSo7hi03O1A2BIyVCZW9sUZJNgDdDhALcmIaemeP0FySbvyR7R,WHIT,used
1005564,x2016bae,0,15022017,MUSI,L,Nchacf2SxJkYxRjnsmDwAxNIrrGsnryHj5VRfYInyOeWPoNUDAmTFqlGNZak,OLIV,decent
1005565,x2016arb,$10.00,10022015,MUSI,B,jNhEL85iYiFrHg2wLfYR9b5r90oBIKDm2rcO191sSsLXnlZodvbvBNv8QV4L,SILV,used
1005566,x2016bcf,0,17052015,MUSI,L,VntxO9tTMf68neksKJmd81bZBXTN9ed4IpgBldcCJQrrffaBsszdAvHBEZ4M,YELL,mint
1005567,x2017acc,$29.00,12022016,MUSI,B,0hfbVis4gMVbSZJXQ8Lhz8edVi7huzR9ljswxX5aW2iPbUHTv4DZNfHWe6xV,AQUA,poor
1005568,x2014amn,0,07092016,MUSI,L,UkkCQ6FMZMGvkvs8RWCLgTkonb3QiEgUBdTQseDGDU7aADtj8By5sQs18OzK,ORAN,poor
1005569,x2016agj,$83.00,05062016,MUSI,B,jGSC8b4zg5cSXo7PC1zkOTsKN7PKpQPlBh0OzuNq2A4V9Y52fWvxZqvz76A7,RED,used
1005570,x2020afi,0,17072020,MUSI,L,T1AemOEAGdXcApdMlfKJTR5vp4RCzWTNjaDC7uyGKoL5OyzntrSElQXwdREx,INDI,new
